"order_id","customer","city","state","order_date","product_name","category_name","store_name","sales_rep","total_units_sold","revenue"
69,"Ophelia Decker","New Windsor","NY","2016-02-10","Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer","1","1549.00"
69,"Ophelia Decker","New Windsor","NY","2016-02-10","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel","2","539.98"
69,"Ophelia Decker","New Windsor","NY","2016-02-10","Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","1320.99"
69,"Ophelia Decker","New Windsor","NY","2016-02-10","Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel","1","1549.00"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Rowlett Bikes","Bernardine Houston","1","599.99"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Rowlett Bikes","Bernardine Houston","1","449.00"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11","Surly Wednesday Frameset - 2016","Mountain Bikes","Rowlett Bikes","Bernardine Houston","2","1999.98"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Rowlett Bikes","Kali Vargas","1","599.99"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Rowlett Bikes","Kali Vargas","1","449.00"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11","Surly Wednesday Frameset - 2016","Mountain Bikes","Rowlett Bikes","Kali Vargas","2","1999.98"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell","1","599.99"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell","1","449.00"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11","Surly Wednesday Frameset - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell","2","1999.98"
71,"Cathey Lamb","Bayside","NY","2016-02-11","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Jannette David","1","549.99"
71,"Cathey Lamb","Bayside","NY","2016-02-11","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Jannette David","2","1199.98"
71,"Cathey Lamb","Bayside","NY","2016-02-11","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","449.00"
71,"Cathey Lamb","Bayside","NY","2016-02-11","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","1","549.99"
71,"Cathey Lamb","Bayside","NY","2016-02-11","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","2","1199.98"
71,"Cathey Lamb","Bayside","NY","2016-02-11","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","449.00"
71,"Cathey Lamb","Bayside","NY","2016-02-11","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel","1","549.99"
71,"Cathey Lamb","Bayside","NY","2016-02-11","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel","2","1199.98"
71,"Cathey Lamb","Bayside","NY","2016-02-11","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","449.00"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","539.98"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Electra Townie Original 21D - 2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","549.99"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","858.00"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","2","539.98"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Electra Townie Original 21D - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","1","549.99"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","2","858.00"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","539.98"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Electra Townie Original 21D - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","1","549.99"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","858.00"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","539.98"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Electra Townie Original 21D - 2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","549.99"
72,"Cesar Wilkins","San Diego","CA","2016-02-12","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","858.00"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Jannette David","1","269.99"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Jannette David","2","599.98"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Jannette David","1","499.99"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Jannette David","2","1199.98"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","2","1999.98"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","269.99"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer","2","599.98"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","1","499.99"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","2","1199.98"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","1999.98"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel","1","269.99"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel","2","599.98"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel","1","499.99"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel","2","1199.98"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12","Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","1999.98"
74,"Mariela Huffman","Garden City","NY","2016-02-13","Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","1199.98"
74,"Mariela Huffman","Garden City","NY","2016-02-13","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","469.99"
74,"Mariela Huffman","Garden City","NY","2016-02-13","Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","1199.98"
74,"Mariela Huffman","Garden City","NY","2016-02-13","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","469.99"
74,"Mariela Huffman","Garden City","NY","2016-02-13","Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","1199.98"
74,"Mariela Huffman","Garden City","NY","2016-02-13","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","469.99"
75,"Euna Lopez","Carmel","NY","2016-02-14","Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","529.99"
75,"Euna Lopez","Carmel","NY","2016-02-14","Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","999.99"
75,"Euna Lopez","Carmel","NY","2016-02-14","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","2","7999.98"
75,"Euna Lopez","Carmel","NY","2016-02-14","Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","529.99"
75,"Euna Lopez","Carmel","NY","2016-02-14","Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","999.99"
75,"Euna Lopez","Carmel","NY","2016-02-14","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","7999.98"
75,"Euna Lopez","Carmel","NY","2016-02-14","Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","529.99"
75,"Euna Lopez","Carmel","NY","2016-02-14","Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","999.99"
75,"Euna Lopez","Carmel","NY","2016-02-14","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","7999.98"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16","Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","549.99"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16","Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","1320.99"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16","Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Jannette David","2","3361.98"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16","Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","549.99"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16","Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","1320.99"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16","Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer","2","3361.98"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16","Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","549.99"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16","Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","1320.99"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16","Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel","2","3361.98"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 21D - 2016","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","1099.98"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","499.99"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","599.99"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","599.99"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 21D - 2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano","2","1099.98"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano","1","499.99"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano","1","599.99"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","1","599.99"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 21D - 2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland","2","1099.98"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland","1","499.99"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland","1","599.99"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","1","599.99"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 21D - 2016","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","1099.98"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","499.99"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","599.99"
77,"Rochelle Ward","Glendora","CA","2016-02-16","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","599.99"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","539.98"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","429.00"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","898.00"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","449.00"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","539.98"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","429.00"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","898.00"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","449.00"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","539.98"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","429.00"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","898.00"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16","Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","449.00"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","999.98"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","858.00"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","1","469.99"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Fabiola Jackson","2","5999.98"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano","2","999.98"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","2","858.00"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","1","469.99"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Genna Serrano","2","5999.98"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland","2","999.98"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","858.00"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","1","469.99"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Mireya Copeland","2","5999.98"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","999.98"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","858.00"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","1","469.99"
79,"Ellena Clements","Santa Monica","CA","2016-02-17","Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Virgie Wiggins","2","5999.98"
80,"Jeannie Wilcox","Franklin Square","NY","2016-02-17","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Jannette David","1","549.99"
80,"Jeannie Wilcox","Franklin Square","NY","2016-02-17","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Jannette David","1","599.99"
80,"Jeannie Wilcox","Franklin Square","NY","2016-02-17","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","429.00"
80,"Jeannie Wilcox","Franklin Square","NY","2016-02-17","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","1","549.99"
80,"Jeannie Wilcox","Franklin Square","NY","2016-02-17","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","1","599.99"
80,"Jeannie Wilcox","Franklin Square","NY","2016-02-17","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","429.00"
80,"Jeannie Wilcox","Franklin Square","NY","2016-02-17","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel","1","549.99"
